tipo,ordem,fc,fase_zero,rp,rs,rmse
ellip,3,1300,True,0.1,40.0,0.37750546954028824
butter,8,1600,True,0.5,40.0,0.37756474415511443
butter,2,1800,True,0.5,40.0,0.3776832893243225
ellip,3,1000,True,0.5,60.0,0.378264668533571
cheby2,3,2400,True,0.5,50.0,0.378413716786122
cheby2,4,3000,True,0.5,60.0,0.3784782169798152
ellip,3,1400,True,0.5,50.0,0.3785292481070985
ellip,3,1300,True,0.1,50.0,0.3785917217348151
cheby2,6,2400,True,0.5,60.0,0.37873241657868917
cheby2,7,900,True,0.5,30.0,0.37878193161701357
cheby2,4,2500,True,0.5,40.0,0.3788848859080925
cheby2,5,2000,True,0.5,30.0,0.37892288325996953
ellip,7,1400,True,0.5,30.0,0.3790317860229894
cheby1,3,1000,True,0.5,40.0,0.3790638035325845
ellip,3,1300,True,0.1,60.0,0.3791059637675935
ellip,5,1500,True,0.1,30.0,0.3791509781597278
ellip,5,1300,True,0.5,30.0,0.3792289247921185
ellip,3,1400,True,0.5,60.0,0.37933040285649566
cheby1,3,1300,True,0.1,40.0,0.3795567754841899
cheby2,3,2600,True,0.5,30.0,0.3796773578615978
cheby2,3,3200,True,0.5,50.0,0.3798015303716441
ellip,1,1200,True,1.0,40.0,0.3800254043657154
ellip,1,1200,True,1.0,50.0,0.3800254043657154
ellip,1,1200,True,1.0,60.0,0.3800254043657154
ellip,1,1200,True,1.0,30.0,0.3800254043657154
cheby1,1,1200,True,1.0,40.0,0.3800254043657155
cheby1,3,1400,True,0.5,40.0,0.3800350882764999
cheby2,2,3200,True,0.5,30.0,0.3806741313626394
ellip,3,900,True,0.5,30.0,0.38071441567740705
butter,4,1700,True,0.5,40.0,0.3808681721681608
cheby2,8,1100,True,0.5,60.0,0.38100529836652264
cheby2,7,1800,True,0.5,30.0,0.3810962356727842
cheby2,7,1200,True,0.5,60.0,0.3814947075161503
butter,1,2000,True,0.5,40.0,0.38151898526383105
ellip,5,1500,True,0.1,40.0,0.3818506165909893
cheby1,7,1500,True,0.1,40.0,0.3821692842748495
ellip,5,700,True,0.1,60.0,0.38232293471893913
ellip,3,1500,True,0.5,30.0,0.38254108265301445
cheby2,8,2100,True,0.5,60.0,0.38269675726180646
ellip,1,400,True,0.1,60.0,0.3827417554552969
ellip,1,400,True,0.1,40.0,0.3827417554552969
ellip,1,400,True,0.1,50.0,0.3827417554552969
ellip,1,400,True,0.1,30.0,0.3827417554552969
cheby1,1,400,True,0.1,40.0,0.38274175545529693
ellip,7,1300,True,0.5,30.0,0.38278566977960893
cheby2,6,1900,True,0.5,30.0,0.3831386718035975
ellip,5,1500,True,0.1,50.0,0.38364857939461644
cheby2,4,2800,True,0.5,50.0,0.38385409091853956
ellip,5,1200,True,0.5,30.0,0.38408154738529626
butter,5,1700,True,0.5,40.0,0.38440746656380465
cheby2,5,2700,True,0.5,60.0,0.38456985534612037
ellip,5,1500,True,0.5,30.0,0.3846790201972366
cheby1,1,900,True,0.5,40.0,0.38470004879006275
ellip,1,900,True,0.5,50.0,0.38470004879006287
ellip,1,900,True,0.5,60.0,0.38470004879006287
ellip,1,900,True,0.5,40.0,0.38470004879006287
ellip,1,900,True,0.5,30.0,0.38470004879006287
ellip,5,1500,True,0.1,60.0,0.38482430521278416
cheby2,7,2100,True,0.5,50.0,0.38492293119605125
ellip,3,900,True,0.5,40.0,0.3850315950875769
ellip,3,1500,True,0.5,40.0,0.38531005837277493
ellip,7,1500,True,0.5,30.0,0.3854097704809612
butter,1,1200,True,0.5,40.0,0.38601780668330865
cheby2,8,2000,True,0.5,50.0,0.38654549634771584
ellip,3,1500,True,0.5,50.0,0.38669219046172826
cheby2,5,2500,True,0.5,50.0,0.38675151759942467
cheby1,5,1500,True,0.1,40.0,0.3869310196860268
butter,3,800,True,0.5,40.0,0.3869392652507486
butter,6,1700,True,0.5,40.0,0.3869830533607189
butter,3,1800,True,0.5,40.0,0.38714902359218883
ellip,3,900,True,0.5,50.0,0.3872748163460707
ellip,3,1500,True,0.5,60.0,0.38735613264629964
ellip,5,1400,True,0.5,40.0,0.3873587220101913
cheby2,6,2100,True,0.5,40.0,0.38762867153326547
cheby1,3,1500,True,0.5,40.0,0.3879430981001215
ellip,7,1600,True,0.1,30.0,0.38794653188225353
ellip,3,900,True,0.5,60.0,0.38837131772999134
ellip,3,1400,True,0.1,30.0,0.3885105512222871
ellip,7,1200,True,0.5,30.0,0.3885690796401434
butter,2,1900,True,0.5,40.0,0.38871112499665383
cheby2,8,1900,True,0.5,40.0,0.3887256786788872
cheby2,4,2300,True,0.5,30.0,0.38876381957590495
cheby2,8,1800,True,0.5,30.0,0.38894523501795814
butter,7,1700,True,0.5,40.0,0.3889501948832962
cheby1,1,1300,True,1.0,40.0,0.3892012128592285
ellip,1,1300,True,1.0,40.0,0.3892012128592286
ellip,1,1300,True,1.0,50.0,0.3892012128592286
ellip,1,1300,True,1.0,60.0,0.3892012128592286
ellip,1,1300,True,1.0,30.0,0.3892012128592286
ellip,7,1600,True,0.1,40.0,0.38932484912399684
cheby1,3,900,True,0.5,40.0,0.3893502479164005
cheby2,8,1000,True,0.5,50.0,0.3893535741604904
butter,1,2100,True,0.5,40.0,0.38947029681053447
cheby2,5,2300,True,0.5,40.0,0.38948146223905405
ellip,5,1300,True,0.5,40.0,0.38985681134274747
cheby2,6,2300,True,0.5,50.0,0.39008196684775
ellip,7,1600,True,0.1,50.0,0.39034807839419167
butter,8,1700,True,0.5,40.0,0.39049203300054375
cheby2,7,2000,True,0.5,40.0,0.39051109310003496
cheby2,7,2300,True,0.5,60.0,0.39057638438934084
ellip,3,1400,True,0.1,40.0,0.3906213122748963
cheby2,5,2100,True,0.5,30.0,0.3910716991303183
ellip,7,1600,True,0.1,60.0,0.39122437015418116
cheby2,3,3000,True,0.5,40.0,0.3913060680728758
ellip,3,1600,True,0.5,30.0,0.3913625647333938
ellip,3,1400,True,0.1,50.0,0.3916576003785593
cheby2,6,2500,True,0.5,60.0,0.3920918380135504
ellip,3,1400,True,0.1,60.0,0.3921511595917171
ellip,5,1600,True,0.1,30.0,0.3921807541257252
cheby2,4,2600,True,0.5,40.0,0.39227675694948416
cheby1,3,1400,True,0.1,40.0,0.3925851680704146
butter,4,1800,True,0.5,40.0,0.3926123704216835
ellip,7,1400,True,0.5,40.0,0.39297079622730097
ellip,5,700,True,0.1,50.0,0.3932890301449892
ellip,5,1600,True,0.5,30.0,0.3932896370452825
cheby2,3,1500,True,0.5,30.0,0.39344028027675937
ellip,5,1100,True,0.5,30.0,0.39355844713176674
cheby2,3,2700,True,0.5,30.0,0.39359845308833763
ellip,3,1600,True,0.5,40.0,0.39372343244214286
cheby2,7,1900,True,0.5,30.0,0.39380464536261717
ellip,5,1600,True,0.1,40.0,0.39417935599798803
ellip,7,1600,True,0.5,30.0,0.39426328007221584
ellip,5,1500,True,0.5,40.0,0.39434317013709425
cheby1,7,1600,True,0.1,40.0,0.3945897164446257
ellip,3,1600,True,0.5,50.0,0.3949219684552607
cheby2,6,2000,True,0.5,30.0,0.3951174740846399
cheby2,8,2200,True,0.5,60.0,0.39513882052757143
cheby2,2,3300,True,0.5,50.0,0.39539953921283516
ellip,3,1600,True,0.5,60.0,0.3955013425436966
ellip,5,1600,True,0.1,50.0,0.3955660085202048
ellip,5,1400,True,0.5,50.0,0.39556659977650427
cheby1,3,1600,True,0.5,40.0,0.3960152291115112
butter,5,1800,True,0.5,40.0,0.39616295827595205
ellip,1,1000,True,0.5,60.0,0.3964489844415131
ellip,1,1000,True,0.5,40.0,0.3964489844415131
ellip,1,1000,True,0.5,30.0,0.3964489844415131
ellip,1,1000,True,0.5,50.0,0.3964489844415131
cheby1,1,1000,True,0.5,40.0,0.3964489844415132
ellip,5,1600,True,0.1,60.0,0.39650189702440475
ellip,5,1200,True,0.5,40.0,0.396694922872669
cheby2,5,1600,True,0.5,60.0,0.3967449251957259
cheby2,7,2200,True,0.5,50.0,0.3968617844467007
ellip,7,1500,True,0.5,40.0,0.397544257267272
cheby2,4,3100,True,0.5,60.0,0.3978052613269998
ellip,5,1700,True,0.5,30.0,0.39797008763802527
butter,1,2200,True,0.5,40.0,0.39803430753760316
cheby2,8,2100,True,0.5,50.0,0.3981669453723616
ellip,3,800,True,0.5,30.0,0.39820583476488425
cheby1,5,1600,True,0.1,40.0,0.3982677157640657
ellip,7,1700,True,0.5,30.0,0.39842979932919426
ellip,5,1300,True,0.5,50.0,0.3985853205325102
ellip,1,1400,True,1.0,40.0,0.39862690484952124
cheby1,1,1400,True,1.0,40.0,0.39862690484952124
ellip,1,1400,True,1.0,50.0,0.39862690484952124
ellip,1,1400,True,1.0,30.0,0.39862690484952124
ellip,1,1400,True,1.0,60.0,0.39862690484952124
butter,6,1800,True,0.5,40.0,0.3986368079815025
ellip,7,1700,True,0.1,30.0,0.39865446109252056
butter,3,1900,True,0.5,40.0,0.3986929168628532
cheby2,6,2200,True,0.5,40.0,0.39915128643811176
ellip,7,1300,True,0.5,40.0,0.3992628492709298
ellip,3,1700,True,0.5,30.0,0.39930204640120825
cheby2,5,2800,True,0.5,60.0,0.3994404191418396
cheby2,5,1000,True,0.5,30.0,0.39953087513193186
ellip,7,1700,True,0.1,40.0,0.39972554458381915
butter,2,2000,True,0.5,40.0,0.3998237819843593
cheby2,8,2000,True,0.5,40.0,0.39987762766822166
cheby2,4,2900,True,0.5,50.0,0.3998836022476479
cheby2,5,2600,True,0.5,50.0,0.3999551662348718
cheby2,8,1900,True,0.5,30.0,0.40006536263700054
butter,7,1800,True,0.5,40.0,0.4004323374493163
ellip,7,1700,True,0.1,50.0,0.40055467473336975
ellip,3,1500,True,0.1,30.0,0.4008279730303233
cheby2,4,2400,True,0.5,30.0,0.40099770037565263
ellip,7,1700,True,0.1,60.0,0.4012114875305617
ellip,5,1600,True,0.5,40.0,0.4014211915523995
cheby2,7,2100,True,0.5,40.0,0.4014750983891486
ellip,5,1700,True,0.1,30.0,0.4015036532650588
ellip,5,1400,True,0.5,60.0,0.4015600559022868
cheby2,5,2400,True,0.5,40.0,0.4015693434873889
ellip,5,1500,True,0.5,50.0,0.40158381892614514
ellip,3,1700,True,0.5,40.0,0.4016160109398386
butter,8,1800,True,0.5,40.0,0.4017684182999037
ellip,7,1100,True,0.5,30.0,0.40177959783466205
cheby2,6,2400,True,0.5,50.0,0.4020158499128823
cheby2,7,2400,True,0.5,60.0,0.4023462472824199
cheby2,5,2200,True,0.5,30.0,0.40244578021185473
ellip,3,1700,True,0.5,50.0,0.4027758937315772
ellip,7,1800,True,0.5,30.0,0.40283554288302026
cheby2,2,2900,True,0.5,40.0,0.402841478210738
ellip,3,1500,True,0.1,40.0,0.40295990935973247
ellip,3,1700,True,0.5,60.0,0.4033333475250694
ellip,5,1700,True,0.1,40.0,0.40339976069886674
ellip,3,1500,True,1.0,30.0,0.403596062007535
cheby1,7,1700,True,0.1,40.0,0.40370847959324524
cheby1,3,1700,True,0.5,40.0,0.40382613995101674
ellip,3,1700,True,1.0,30.0,0.40384587085739704
ellip,3,1600,True,1.0,30.0,0.40388727022082005
ellip,3,1500,True,0.1,50.0,0.40400486488081633
cheby1,1,600,True,1.0,40.0,0.40401428330910555
ellip,1,600,True,1.0,60.0,0.40401428330910677
ellip,1,600,True,1.0,40.0,0.40401428330910677
ellip,1,600,True,1.0,30.0,0.40401428330910677
ellip,1,600,True,1.0,50.0,0.40401428330910677
ellip,5,1800,True,0.5,30.0,0.40413389631043933
ellip,3,800,True,0.5,40.0,0.40413876627183354
cheby2,7,2000,True,0.5,30.0,0.40422485569738625
butter,4,1900,True,0.5,40.0,0.4042496375538123
ellip,5,1700,True,0.5,40.0,0.4043751835600809
cheby2,4,1400,True,0.5,40.0,0.4045015405295918
ellip,3,1500,True,0.1,60.0,0.4045016515208475
cheby2,3,3300,True,0.5,50.0,0.404665806635418
cheby2,2,3300,True,0.5,30.0,0.40468279613797076
ellip,3,1800,True,1.0,30.0,0.40476003256136
ellip,5,1700,True,0.1,50.0,0.4049327530768732
cheby1,3,1500,True,0.1,40.0,0.40493793374215975
cheby2,6,2600,True,0.5,60.0,0.40498163354878053
ellip,5,1300,True,0.5,60.0,0.4052245742728425
ellip,7,1600,True,0.5,40.0,0.40559866585941906
cheby2,6,2100,True,0.5,30.0,0.40595275453264396
ellip,5,1700,True,0.1,60.0,0.40603265269371186
ellip,1,500,True,0.1,60.0,0.40610153636848334
ellip,1,500,True,0.1,40.0,0.40610153636848334
ellip,1,500,True,0.1,30.0,0.40610153636848334
ellip,1,500,True,0.1,50.0,0.40610153636848334
cheby1,1,500,True,0.1,40.0,0.4061015363684834
cheby2,8,2300,True,0.5,60.0,0.4061301582632872
cheby2,4,2700,True,0.5,40.0,0.40627039152782096
ellip,3,1400,True,1.0,30.0,0.4066783814278564
ellip,7,1400,True,0.5,50.0,0.4066800084619787
ellip,5,1500,True,0.5,60.0,0.4067342797774398
ellip,7,1800,True,0.1,30.0,0.40693065846319804
ellip,3,800,True,0.5,50.0,0.40703976874467784
butter,1,2300,True,0.5,40.0,0.4070903390319946
cheby2,4,1700,True,0.5,50.0,0.40709934949576176
ellip,5,1200,True,0.5,50.0,0.40733186260970694
ellip,5,1600,True,0.5,50.0,0.407644598281939
butter,5,1900,True,0.5,40.0,0.40771777790535196
cheby2,3,1900,True,0.5,40.0,0.40775889525051584
ellip,3,1800,True,0.5,30.0,0.40788523058690745
ellip,1,1100,True,0.5,30.0,0.40796132457637424
ellip,1,1100,True,0.5,40.0,0.40796132457637424
ellip,1,1100,True,0.5,50.0,0.40796132457637424
ellip,1,1100,True,0.5,60.0,0.40796132457637424
cheby1,1,1100,True,0.5,40.0,0.4079613245763743
ellip,1,1500,True,1.0,50.0,0.40806327212436105
ellip,1,1500,True,1.0,40.0,0.40806327212436105
ellip,1,1500,True,1.0,30.0,0.40806327212436105
ellip,1,1500,True,1.0,60.0,0.40806327212436105
cheby1,1,1500,True,1.0,40.0,0.4080632721243611
cheby2,7,2300,True,0.5,50.0,0.4080692273615041
cheby1,5,1700,True,0.1,40.0,0.40814998724706303
ellip,3,800,True,0.5,60.0,0.4084212137485248
cheby2,3,2800,True,0.5,30.0,0.4084999827195619
ellip,3,1900,True,1.0,30.0,0.4085199021490957
ellip,7,1800,True,0.1,40.0,0.4086166969099737
cheby2,8,2200,True,0.5,50.0,0.4089211517356532
butter,1,1100,True,0.5,40.0,0.40895761017616683
ellip,7,1700,True,0.5,40.0,0.4089662538370509
ellip,7,1500,True,0.5,50.0,0.4092893155996924
ellip,7,1200,True,0.5,40.0,0.40937654624763714
ellip,5,1800,True,0.5,40.0,0.4095684265322831
ellip,5,1000,True,0.5,30.0,0.4095743313028037
cheby1,3,800,True,0.5,40.0,0.40963644159830753
ellip,5,1700,True,0.5,50.0,0.40963836833068623
ellip,3,1700,True,1.0,40.0,0.4097203838548014
ellip,5,1100,True,0.5,40.0,0.40979810208078554
ellip,3,1800,True,1.0,40.0,0.40996368107825637
butter,6,1900,True,0.5,40.0,0.41006210297182627
ellip,3,1800,True,0.5,40.0,0.4100849287628167
butter,3,2000,True,0.5,40.0,0.4102371298667936
ellip,7,1800,True,0.1,50.0,0.41031560502381165
cheby2,8,2000,True,0.5,30.0,0.4105201018256997
cheby2,3,3100,True,0.5,40.0,0.4105272859202456
cheby2,8,2100,True,0.5,40.0,0.4105525130017517
ellip,3,1600,True,1.0,40.0,0.41059587825728355
cheby2,6,2300,True,0.5,40.0,0.4106663665788832
ellip,7,1800,True,0.5,40.0,0.41083782856886947
butter,2,2100,True,0.5,40.0,0.41097544940013975
ellip,3,1800,True,0.5,50.0,0.4111779827829385
ellip,7,1800,True,0.1,60.0,0.4116722627199895
ellip,3,1800,True,0.5,60.0,0.41170131210067473
butter,7,1900,True,0.5,40.0,0.41173959586855935
ellip,3,1500,True,1.0,40.0,0.41185052844146014
ellip,5,1600,True,0.5,60.0,0.41207160744441196
cheby1,3,1800,True,0.5,40.0,0.4121629321775749
ellip,3,1800,True,1.0,50.0,0.41262123062553124
ellip,3,1600,True,0.1,30.0,0.41270941224488633
cheby2,7,2200,True,0.5,40.0,0.4127122799389801
ellip,3,1700,True,1.0,50.0,0.41271969012706766
ellip,3,1900,True,1.0,40.0,0.41281208986095647
butter,8,1900,True,0.5,40.0,0.41300666946155673
cheby2,2,2300,True,0.5,30.0,0.41344692231452274
ellip,5,1800,True,0.1,30.0,0.41349928065024005
ellip,5,1700,True,0.5,60.0,0.4135141410050642
ellip,5,700,True,0.1,40.0,0.4136640649087344
ellip,5,1900,True,0.5,30.0,0.41369919262276533
cheby1,5,1400,True,0.5,40.0,0.4137190697527854
cheby2,4,2500,True,0.5,30.0,0.413782734159813
cheby2,5,2700,True,0.5,50.0,0.41387987216385835
ellip,3,1800,True,1.0,60.0,0.4139099018086446
ellip,3,2000,True,1.0,30.0,0.4139211069010278
ellip,3,1600,True,1.0,50.0,0.414020109398352
ellip,5,1800,True,0.5,50.0,0.41402846458283277
ellip,3,1700,True,1.0,60.0,0.41417427130554035
cheby2,5,2500,True,0.5,40.0,0.4142196287189815
ellip,7,1900,True,0.5,30.0,0.4142431222199765
cheby2,5,2300,True,0.5,30.0,0.4142712163595343
cheby2,6,2500,True,0.5,50.0,0.414520755513199
cheby2,7,2500,True,0.5,60.0,0.4147398632334395
ellip,3,1600,True,0.1,40.0,0.41489476200181147
cheby1,1,400,True,0.5,40.0,0.4149950605126305
ellip,1,400,True,0.5,40.0,0.4149950605126307
ellip,1,400,True,0.5,30.0,0.4149950605126307
ellip,1,400,True,0.5,60.0,0.4149950605126307
ellip,1,400,True,0.5,50.0,0.4149950605126307
ellip,3,1900,True,1.0,50.0,0.4150280218011944
cheby1,3,1800,True,1.0,40.0,0.4150552227661306
ellip,5,1800,True,0.1,40.0,0.4153161787007805
ellip,5,1200,True,0.5,60.0,0.4153690188534101
cheby1,7,1800,True,0.1,40.0,0.41537218827737005
cheby2,5,2900,True,0.5,60.0,0.4154046808075756
cheby1,3,1700,True,1.0,40.0,0.4154672178375106
butter,2,800,True,0.5,40.0,0.4156047087342374
cheby2,7,2100,True,0.5,30.0,0.4156709279835858
ellip,3,1600,True,1.0,60.0,0.4156807402781466
ellip,7,1600,True,0.5,50.0,0.4157139745090029
butter,4,2000,True,0.5,40.0,0.41590132398674656
ellip,3,1600,True,0.1,50.0,0.4159511862538773
ellip,3,1500,True,1.0,50.0,0.41600609244147707
ellip,3,1900,True,1.0,60.0,0.4161075166457044
ellip,7,1300,True,0.5,50.0,0.4164036538415448
ellip,3,1600,True,0.1,60.0,0.4164505180500465
butter,1,2400,True,0.5,40.0,0.4165579799095618
ellip,3,1400,True,1.0,40.0,0.41657805056514463
ellip,5,1800,True,0.1,50.0,0.4167061587514186
ellip,3,1300,True,1.0,30.0,0.41670896099898236
cheby1,3,1600,True,0.1,40.0,0.4168876177932563
cheby1,5,1500,True,0.5,40.0,0.4169042571142378
cheby1,3,1900,True,1.0,40.0,0.4170694411396608
cheby1,3,1600,True,1.0,40.0,0.41715683565898626
ellip,5,1800,True,0.5,60.0,0.41734928912209157
ellip,3,1900,True,0.5,30.0,0.41736372497989754
ellip,1,1600,True,1.0,60.0,0.41738292930559767
cheby1,1,1600,True,1.0,40.0,0.41738292930559767
ellip,1,1600,True,1.0,40.0,0.41738292930559767
ellip,1,1600,True,1.0,50.0,0.41738292930559767
ellip,1,1600,True,1.0,30.0,0.41738292930559767
cheby2,4,3000,True,0.5,50.0,0.4173963891808931
ellip,3,2000,True,1.0,40.0,0.4174127231053938
cheby2,6,2200,True,0.5,30.0,0.4175833791339508
ellip,5,1800,True,0.1,60.0,0.4177191296860507
ellip,3,1500,True,1.0,60.0,0.4180090800869467
ellip,5,1900,True,0.5,40.0,0.4183053075613129
cheby2,8,2400,True,0.5,60.0,0.4183517027883051
ellip,7,1700,True,0.5,50.0,0.4184406955051707
cheby2,6,2700,True,0.5,60.0,0.41894265586668517
ellip,1,1200,True,0.5,50.0,0.41897781628646835
ellip,1,1200,True,0.5,40.0,0.41897781628646835
ellip,1,1200,True,0.5,30.0,0.41897781628646835
ellip,1,1200,True,0.5,60.0,0.41897781628646835
cheby1,1,1200,True,0.5,40.0,0.41897781628646846
ellip,7,1000,True,0.5,30.0,0.419044427222497
cheby1,5,1300,True,0.5,40.0,0.41905359685792787
ellip,7,1800,True,0.5,50.0,0.41918196705944616
ellip,3,2000,True,1.0,50.0,0.41922246127965346
ellip,7,1900,True,0.5,40.0,0.41927228706264863
ellip,3,1900,True,0.5,40.0,0.4193091528562381
butter,5,2000,True,0.5,40.0,0.41939943507600885
cheby2,4,3200,True,0.5,60.0,0.4195947590560461
cheby1,5,1800,True,0.1,40.0,0.41972093124285637
cheby1,3,1500,True,1.0,40.0,0.4197832307398193
ellip,3,2100,True,1.0,30.0,0.41982941041977456
ellip,7,1400,True,0.5,60.0,0.41986613417869917
ellip,3,2000,True,1.0,60.0,0.42010631313061686
ellip,3,1900,True,0.5,50.0,0.42027558211772875
ellip,7,1500,True,0.5,60.0,0.4202927567455982
ellip,7,1900,True,0.1,30.0,0.4203042092577951
ellip,5,1800,True,1.0,30.0,0.42038134744570305
cheby2,7,2400,True,0.5,50.0,0.42039339456104813
ellip,7,1900,True,0.1,40.0,0.4206507275997453
cheby1,5,1600,True,0.5,40.0,0.42072138198610315
ellip,3,1900,True,0.5,60.0,0.4207384340577238
cheby1,3,2000,True,1.0,40.0,0.4208952237711762
cheby2,8,2300,True,0.5,50.0,0.4210064052825019
cheby1,3,1900,True,0.5,40.0,0.42114683111922835
cheby1,5,1700,True,0.5,40.0,0.42125950947839974
cheby2,4,2800,True,0.5,40.0,0.421278694724622
ellip,7,1900,True,0.1,50.0,0.4214916178801332
ellip,3,1400,True,1.0,50.0,0.4215095349484597
ellip,7,2000,True,0.5,30.0,0.4216071721547587
butter,3,2100,True,0.5,40.0,0.42174854555981717
butter,6,2000,True,0.5,40.0,0.42176166294206285
ellip,5,2000,True,0.5,30.0,0.4217695387060642
ellip,5,1900,True,0.5,50.0,0.42199236038604987
butter,2,2200,True,0.5,40.0,0.42213731191129406
ellip,5,1900,True,1.0,30.0,0.422347931186386
cheby2,8,2100,True,0.5,30.0,0.42240490020515553
cheby2,8,2200,True,0.5,40.0,0.4224845757378875
ellip,7,1900,True,0.1,60.0,0.42251434561383366
ellip,3,2100,True,1.0,40.0,0.4226546542928166
ellip,5,2000,True,1.0,30.0,0.42274183738508286
cheby2,8,900,True,0.5,40.0,0.422957783569922
ellip,7,1800,True,1.0,30.0,0.42302207695572036
ellip,5,1100,True,0.5,50.0,0.42303264556482295
cheby2,6,2400,True,0.5,40.0,0.42310436502013954
ellip,5,1700,True,1.0,30.0,0.4231981927601741
butter,7,2000,True,0.5,40.0,0.42346869505859325
ellip,3,1400,True,1.0,60.0,0.42387519954020336
cheby1,5,1800,True,0.5,40.0,0.42408357656647383
ellip,3,2100,True,1.0,50.0,0.42412931699653134
cheby2,3,2900,True,0.5,30.0,0.42440619113455663
ellip,7,1600,True,0.5,60.0,0.424464477523049
ellip,3,1700,True,0.1,30.0,0.4244737901429268
ellip,5,1900,True,0.5,60.0,0.42472405792134005
butter,8,2000,True,0.5,40.0,0.42476724371984165
ellip,5,1900,True,0.1,30.0,0.4247984209999993
ellip,3,2100,True,1.0,60.0,0.424851875853617
cheby2,7,2300,True,0.5,40.0,0.42486313315424623
ellip,7,1900,True,0.5,50.0,0.42502988718375323
ellip,7,2000,True,1.0,30.0,0.42523023973835766
ellip,5,2100,True,1.0,30.0,0.42540417858466634
cheby1,3,2100,True,1.0,40.0,0.4254980608253313
ellip,5,2000,True,0.5,40.0,0.4258432477917204
ellip,3,2200,True,1.0,30.0,0.4258609863800208
cheby1,3,1400,True,1.0,40.0,0.4259648072808606
ellip,7,1900,True,1.0,30.0,0.42622935460654404
ellip,7,1700,True,0.5,60.0,0.42626907753207693
cheby1,7,1900,True,0.1,40.0,0.4263357873900158
butter,1,2500,True,0.5,40.0,0.4263865896174985
cheby1,1,1700,True,1.0,40.0,0.42652241537762114
ellip,1,1700,True,1.0,60.0,0.4265224153776212
ellip,1,1700,True,1.0,30.0,0.4265224153776212
ellip,1,1700,True,1.0,40.0,0.4265224153776212
ellip,1,1700,True,1.0,50.0,0.4265224153776212
ellip,7,2100,True,1.0,30.0,0.4265642570546393
ellip,3,1700,True,0.1,40.0,0.4266086940383833
ellip,1,600,True,0.1,30.0,0.4266106854061687
ellip,1,600,True,0.1,40.0,0.4266106854061687
ellip,1,600,True,0.1,50.0,0.4266106854061687
ellip,1,600,True,0.1,60.0,0.4266106854061687
cheby1,1,600,True,0.1,40.0,0.4266106854061688
ellip,7,1800,True,0.5,60.0,0.4267445694936235
cheby2,5,2400,True,0.5,30.0,0.4268174887710267
ellip,5,1900,True,0.1,40.0,0.4268551205551593
ellip,3,2000,True,0.5,30.0,0.42694437145589376
ellip,7,2000,True,0.5,40.0,0.42712204526970443
cheby2,4,2600,True,0.5,30.0,0.42724027046775065
ellip,7,1700,True,1.0,30.0,0.42750903282417985
butter,4,2100,True,0.5,40.0,0.42753561718986915
cheby2,7,2200,True,0.5,30.0,0.4275730910506329
ellip,3,1700,True,0.1,50.0,0.4276325763728472
ellip,3,1300,True,1.0,40.0,0.42768993242429054
cheby2,5,2600,True,0.5,40.0,0.4277478086909354
cheby2,6,2600,True,0.5,50.0,0.4280691877146224
ellip,3,1700,True,0.1,60.0,0.42811510961073596
ellip,3,2200,True,1.0,40.0,0.4281210123601249
cheby2,7,2600,True,0.5,60.0,0.42830016699415835
ellip,5,1900,True,0.1,50.0,0.4283537037288418
cheby1,3,1700,True,0.1,40.0,0.4285368569226055
ellip,7,1100,True,0.5,40.0,0.42855498492030586
ellip,3,2000,True,0.5,40.0,0.4286265769708605
cheby2,5,2800,True,0.5,50.0,0.4289749298506317
ellip,5,2000,True,0.5,50.0,0.429162172190163
ellip,7,2100,True,0.5,30.0,0.42926398380041764
ellip,3,2200,True,1.0,50.0,0.42931984441239485
ellip,5,1900,True,0.1,60.0,0.42940006804748715
ellip,1,1300,True,0.5,50.0,0.4294148918177135
ellip,1,1300,True,0.5,60.0,0.4294148918177135
